iteration,t,algo,divided,critical_nodes
10,500,KMeans,True,0.0
10,600,none,False,0.0
10,600,RND,True,0.0
10,600,MIRW,True,0.0
10,600,FFD,True,0.0
10,600,KMeans,True,0.0
10,700,none,False,0.0
10,700,RND,True,0.0
10,700,MIRW,True,0.0
10,700,FFD,True,0.0
10,700,KMeans,True,0.0
10,800,none,False,0.0
10,800,RND,True,0.0
10,800,MIRW,True,0.0
10,800,FFD,True,0.0
10,800,KMeans,True,0.0
10,900,none,False,0.0
10,900,RND,True,0.0
10,900,MIRW,True,0.0
10,900,FFD,True,0.0
10,900,KMeans,True,0.0
10,1000,none,False,0.0
10,1000,RND,True,0.0
10,1000,MIRW,True,0.0
10,1000,FFD,True,0.0
10,1000,KMeans,True,0.0
10,1100,none,False,0.0
10,1100,RND,True,0.0
10,1100,MIRW,True,0.0
10,1100,FFD,True,0.0
10,1100,KMeans,True,0.0
10,1200,none,False,0.0
10,1200,RND,True,0.0
10,1200,MIRW,True,0.0
10,1200,FFD,True,0.0
10,1200,KMeans,True,1.0
10,1300,none,False,0.0
10,1300,RND,True,0.0
10,1300,MIRW,True,0.0
10,1300,FFD,True,0.0
10,1300,KMeans,True,0.0
10,1400,none,False,0.0
10,1400,RND,True,0.0
10,1400,MIRW,True,0.0
10,1400,FFD,True,0.0
10,1400,KMeans,True,0.0
10,1500,none,False,0.0
10,1500,RND,True,0.0
10,1500,MIRW,True,0.0
10,1500,FFD,True,0.0
10,1500,KMeans,True,0.0
10,1600,none,False,0.0
10,1600,RND,True,0.0
10,1600,MIRW,True,0.0
10,1600,FFD,True,0.0
10,1600,KMeans,True,0.0
10,1700,none,False,0.0
10,1700,RND,True,0.0
10,1700,MIRW,True,0.0
10,1700,FFD,True,0.0
10,1700,KMeans,True,0.0
10,1800,none,False,0.0
10,1800,RND,True,0.0
10,1800,MIRW,True,0.0
10,1800,FFD,True,0.0
10,1800,KMeans,True,0.0
11,0,none,False,0.0
11,0,RND,True,0.0
11,0,MIRW,True,0.0
11,0,FFD,True,0.0
11,0,KMeans,True,1.0
11,100,none,False,0.0
11,100,RND,True,0.0
11,100,MIRW,True,0.0
11,100,FFD,True,0.0
11,100,KMeans,True,0.0
11,200,none,False,0.0
11,200,RND,True,0.0
11,200,MIRW,True,0.0
11,200,FFD,True,0.0
11,200,KMeans,True,0.0
11,300,none,False,0.0
11,300,RND,True,0.0
11,300,MIRW,True,0.0
11,300,FFD,True,0.0
11,300,KMeans,True,0.0
11,400,none,False,0.0
11,400,RND,True,0.0
11,400,MIRW,True,0.0
11,400,FFD,True,0.0
11,400,KMeans,True,0.0
11,500,none,False,0.0
11,500,RND,True,0.0
11,500,MIRW,True,0.0
11,500,FFD,True,0.0
11,500,KMeans,True,0.0
11,600,none,False,0.0
11,600,RND,True,0.0
11,600,MIRW,True,0.0
11,600,FFD,True,0.0
11,600,KMeans,True,0.0
11,700,none,False,0.0
11,700,RND,True,0.0
11,700,MIRW,True,0.0
11,700,FFD,True,0.0
11,700,KMeans,True,0.0
11,800,none,False,0.0
11,800,RND,True,0.0
11,800,MIRW,True,0.0
11,800,FFD,True,0.0
11,800,KMeans,True,0.0
11,900,none,False,0.0
11,900,RND,True,0.0
11,900,MIRW,True,0.0
11,900,FFD,True,0.0
11,900,KMeans,True,0.0
11,1000,none,False,0.0
11,1000,RND,True,0.0
11,1000,MIRW,True,0.0
11,1000,FFD,True,0.0
11,1000,KMeans,True,0.0
11,1100,none,False,0.0
11,1100,RND,True,0.0
11,1100,MIRW,True,0.0
11,1100,FFD,True,0.0
11,1100,KMeans,True,0.0
11,1200,none,False,0.0
11,1200,RND,True,0.0
11,1200,MIRW,True,0.0
11,1200,FFD,True,0.0
11,1200,KMeans,True,1.0
11,1300,none,False,0.0
11,1300,RND,True,0.0
11,1300,MIRW,True,0.0
11,1300,FFD,True,0.0
11,1300,KMeans,True,0.0
11,1400,none,False,0.0
11,1400,RND,True,0.0
11,1400,MIRW,True,0.0
11,1400,FFD,True,0.0
11,1400,KMeans,True,0.0
11,1500,none,False,0.0
11,1500,RND,True,0.0
11,1500,MIRW,True,0.0
11,1500,FFD,True,0.0
11,1500,KMeans,True,0.0
11,1600,none,False,0.0
11,1600,RND,True,0.0
11,1600,MIRW,True,0.0
11,1600,FFD,True,0.0
11,1600,KMeans,True,0.0
11,1700,none,False,0.0
11,1700,RND,True,0.0
11,1700,MIRW,True,0.0
11,1700,FFD,True,0.0
11,1700,KMeans,True,0.0
11,1800,none,False,0.0
11,1800,RND,True,0.0
11,1800,MIRW,True,0.0
11,1800,FFD,True,0.0
11,1800,KMeans,True,0.0
12,0,none,False,0.0
12,0,RND,True,0.0
12,0,MIRW,True,0.0
12,0,FFD,True,0.0
12,0,KMeans,True,1.0
12,100,none,False,0.0
12,100,RND,True,0.0
12,100,MIRW,True,0.0
12,100,FFD,True,0.0
12,100,KMeans,True,0.0
12,200,none,False,0.0
12,200,RND,True,0.0
12,200,MIRW,True,0.0
12,200,FFD,True,0.0
12,200,KMeans,True,0.0
12,300,none,False,0.0
12,300,RND,True,0.0
12,300,MIRW,True,0.0
12,300,FFD,True,0.0
12,300,KMeans,True,0.0
12,400,none,False,0.0
12,400,RND,True,0.0
12,400,MIRW,True,0.0
12,400,FFD,True,0.0
12,400,KMeans,True,0.0
12,500,none,False,0.0
12,500,RND,True,0.0
12,500,MIRW,True,0.0
12,500,FFD,True,0.0
12,500,KMeans,True,0.0
12,600,none,False,0.0
12,600,RND,True,0.0
12,600,MIRW,True,0.0
12,600,FFD,True,0.0
12,600,KMeans,True,0.0
12,700,none,False,0.0
12,700,RND,True,0.0
12,700,MIRW,True,0.0
12,700,FFD,True,0.0
12,700,KMeans,True,0.0
12,800,none,False,0.0
12,800,RND,True,0.0
12,800,MIRW,True,0.0
12,800,FFD,True,0.0
12,800,KMeans,True,0.0
12,900,none,False,0.0
12,900,RND,True,0.0
12,900,MIRW,True,0.0
12,900,FFD,True,0.0
12,900,KMeans,True,0.0
12,1000,none,False,0.0
12,1000,RND,True,0.0
12,1000,MIRW,True,0.0
12,1000,FFD,True,0.0
12,1000,KMeans,True,0.0
12,1100,none,False,0.0
12,1100,RND,True,0.0
12,1100,MIRW,True,0.0
12,1100,FFD,True,0.0
12,1100,KMeans,True,0.0
12,1200,none,False,0.0
12,1200,RND,True,0.0
12,1200,MIRW,True,0.0
12,1200,FFD,True,0.0
12,1200,KMeans,True,1.0
12,1300,none,False,0.0
12,1300,RND,True,0.0
12,1300,MIRW,True,0.0
12,1300,FFD,True,0.0
12,1300,KMeans,True,0.0
12,1400,none,False,0.0
12,1400,RND,True,0.0
12,1400,MIRW,True,0.0
12,1400,FFD,True,0.0
12,1400,KMeans,True,0.0
12,1500,none,False,0.0
12,1500,RND,True,0.0
12,1500,MIRW,True,0.0
12,1500,FFD,True,0.0
12,1500,KMeans,True,0.0
12,1600,none,False,0.0
12,1600,RND,True,0.0
12,1600,MIRW,True,0.0
12,1600,FFD,True,0.0
12,1600,KMeans,True,0.0
12,1700,none,False,0.0
12,1700,RND,True,0.0
12,1700,MIRW,True,0.0
12,1700,FFD,True,0.0
12,1700,KMeans,True,0.0
12,1800,none,False,0.0
12,1800,RND,True,0.0
12,1800,MIRW,True,0.0
12,1800,FFD,True,0.0
12,1800,KMeans,True,0.0
13,0,none,False,0.0
13,0,RND,True,0.0
13,0,MIRW,True,0.0
13,0,FFD,True,0.0
13,0,KMeans,True,1.0
13,100,none,False,0.0
13,100,RND,True,0.0
13,100,MIRW,True,0.0
13,100,FFD,True,0.0
13,100,KMeans,True,0.0
13,200,none,False,0.0
13,200,RND,True,0.0
13,200,MIRW,True,0.0
13,200,FFD,True,0.0
13,200,KMeans,True,0.0
13,300,none,False,0.0
13,300,RND,True,0.0
13,300,MIRW,True,0.0
13,300,FFD,True,0.0
13,300,KMeans,True,0.0
13,400,none,False,0.0
13,400,RND,True,0.0
13,400,MIRW,True,0.0
13,400,FFD,True,0.0
13,400,KMeans,True,0.0
13,500,none,False,0.0
13,500,RND,True,0.0
13,500,MIRW,True,0.0
13,500,FFD,True,0.0
13,500,KMeans,True,0.0
13,600,none,False,0.0
13,600,RND,True,0.0
13,600,MIRW,True,0.0
13,600,FFD,True,0.0
13,600,KMeans,True,0.0
13,700,none,False,0.0
13,700,RND,True,0.0
13,700,MIRW,True,0.0
13,700,FFD,True,0.0
13,700,KMeans,True,0.0
13,800,none,False,0.0
13,800,RND,True,0.0
13,800,MIRW,True,0.0
13,800,FFD,True,0.0
13,800,KMeans,True,0.0
13,900,none,False,0.0
13,900,RND,True,0.0
13,900,MIRW,True,0.0
13,900,FFD,True,0.0
13,900,KMeans,True,0.0
13,1000,none,False,0.0
13,1000,RND,True,0.0
13,1000,MIRW,True,0.0
13,1000,FFD,True,0.0
13,1000,KMeans,True,0.0
13,1100,none,False,0.0
13,1100,RND,True,0.0
13,1100,MIRW,True,0.0
13,1100,FFD,True,0.0
13,1100,KMeans,True,0.0
13,1200,none,False,0.0
13,1200,RND,True,0.0
13,1200,MIRW,True,0.0
13,1200,FFD,True,0.0
13,1200,KMeans,True,1.0
13,1300,none,False,0.0
13,1300,RND,True,0.0
13,1300,MIRW,True,0.0
13,1300,FFD,True,0.0
13,1300,KMeans,True,0.0
13,1400,none,False,0.0
13,1400,RND,True,0.0
13,1400,MIRW,True,0.0
13,1400,FFD,True,0.0
13,1400,KMeans,True,0.0
13,1500,none,False,0.0
13,1500,RND,True,0.0
13,1500,MIRW,True,0.0
13,1500,FFD,True,0.0
13,1500,KMeans,True,0.0
13,1600,none,False,0.0
13,1600,RND,True,0.0
13,1600,MIRW,True,0.0
13,1600,FFD,True,0.0
13,1600,KMeans,True,0.0
13,1700,none,False,0.0
13,1700,RND,True,0.0
13,1700,MIRW,True,0.0
13,1700,FFD,True,0.0
13,1700,KMeans,True,0.0
13,1800,none,False,0.0
13,1800,RND,True,0.0
13,1800,MIRW,True,0.0
13,1800,FFD,True,0.0
13,1800,KMeans,True,0.0
14,0,none,False,0.0
14,0,RND,True,0.0
14,0,MIRW,True,0.0
14,0,FFD,True,0.0
14,0,KMeans,True,1.0
14,100,none,False,0.0
14,100,RND,True,0.0
14,100,MIRW,True,0.0
14,100,FFD,True,0.0
14,100,KMeans,True,0.0
14,200,none,False,0.0
14,200,RND,True,0.0
14,200,MIRW,True,0.0
14,200,FFD,True,0.0
14,200,KMeans,True,0.0
14,300,none,False,0.0
14,300,RND,True,0.0
14,300,MIRW,True,0.0
14,300,FFD,True,0.0
14,300,KMeans,True,0.0
14,400,none,False,0.0
14,400,RND,True,0.0
14,400,MIRW,True,0.0
14,400,FFD,True,0.0
14,400,KMeans,True,0.0
14,500,none,False,0.0
14,500,RND,True,0.0
14,500,MIRW,True,0.0
14,500,FFD,True,0.0
14,500,KMeans,True,0.0
14,600,none,False,0.0
14,600,RND,True,0.0
14,600,MIRW,True,0.0
14,600,FFD,True,0.0
14,600,KMeans,True,0.0
14,700,none,False,0.0
14,700,RND,True,0.0
14,700,MIRW,True,0.0
14,700,FFD,True,0.0
14,700,KMeans,True,0.0
14,800,none,False,0.0
14,800,RND,True,0.0
14,800,MIRW,True,0.0
14,800,FFD,True,0.0
14,800,KMeans,True,0.0
14,900,none,False,0.0
14,900,RND,True,0.0
14,900,MIRW,True,0.0
14,900,FFD,True,0.0
14,900,KMeans,True,0.0
14,1000,none,False,0.0
14,1000,RND,True,0.0
14,1000,MIRW,True,0.0
14,1000,FFD,True,0.0
14,1000,KMeans,True,0.0
14,1100,none,False,0.0
14,1100,RND,True,0.0
14,1100,MIRW,True,0.0
14,1100,FFD,True,0.0
14,1100,KMeans,True,0.0
14,1200,none,False,0.0
14,1200,RND,True,0.0
14,1200,MIRW,True,0.0
14,1200,FFD,True,0.0
14,1200,KMeans,True,1.0
14,1300,none,False,0.0
14,1300,RND,True,0.0
14,1300,MIRW,True,0.0
14,1300,FFD,True,0.0
14,1300,KMeans,True,0.0
14,1400,none,False,0.0
14,1400,RND,True,0.0
14,1400,MIRW,True,0.0
14,1400,FFD,True,0.0
14,1400,KMeans,True,0.0
14,1500,none,False,0.0
14,1500,RND,True,0.0
14,1500,MIRW,True,0.0
14,1500,FFD,True,0.0
14,1500,KMeans,True,0.0
14,1600,none,False,0.0
14,1600,RND,True,0.0
14,1600,MIRW,True,0.0
14,1600,FFD,True,0.0
14,1600,KMeans,True,0.0
14,1700,none,False,0.0
14,1700,RND,True,0.0
14,1700,MIRW,True,0.0
14,1700,FFD,True,0.0
14,1700,KMeans,True,0.0
14,1800,none,False,0.0
14,1800,RND,True,0.0
14,1800,MIRW,True,0.0
14,1800,FFD,True,0.0
14,1800,KMeans,True,0.0
15,0,none,False,0.0
15,0,RND,True,0.0
15,0,MIRW,True,0.0
15,0,FFD,True,0.0
15,0,KMeans,True,1.0
15,100,none,False,0.0
15,100,RND,True,0.0
15,100,MIRW,True,0.0
15,100,FFD,True,0.0
15,100,KMeans,True,0.0
15,200,none,False,0.0
15,200,RND,True,0.0
15,200,MIRW,True,0.0
15,200,FFD,True,0.0
15,200,KMeans,True,0.0
15,300,none,False,0.0
15,300,RND,True,0.0
15,300,MIRW,True,0.0
15,300,FFD,True,0.0
15,300,KMeans,True,0.0
15,400,none,False,0.0
15,400,RND,True,0.0
15,400,MIRW,True,0.0
15,400,FFD,True,0.0
15,400,KMeans,True,0.0
15,500,none,False,0.0
15,500,RND,True,0.0
15,500,MIRW,True,0.0
15,500,FFD,True,0.0
15,500,KMeans,True,0.0
15,600,none,False,0.0
15,600,RND,True,0.0
15,600,MIRW,True,0.0
15,600,FFD,True,0.0
15,600,KMeans,True,0.0
15,700,none,False,0.0
15,700,RND,True,0.0
15,700,MIRW,True,0.0
15,700,FFD,True,0.0
15,700,KMeans,True,0.0
15,800,none,False,0.0
15,800,RND,True,0.0
15,800,MIRW,True,0.0
15,800,FFD,True,0.0
15,800,KMeans,True,0.0
15,900,none,False,0.0
15,900,RND,True,0.0
15,900,MIRW,True,0.0
15,900,FFD,True,0.0
15,900,KMeans,True,0.0
15,1000,none,False,0.0
15,1000,RND,True,0.0
15,1000,MIRW,True,0.0
15,1000,FFD,True,0.0
15,1000,KMeans,True,0.0
15,1100,none,False,0.0
15,1100,RND,True,0.0
15,1100,MIRW,True,0.0
15,1100,FFD,True,0.0
15,1100,KMeans,True,0.0
15,1200,none,False,0.0
15,1200,RND,True,0.0
15,1200,MIRW,True,0.0
15,1200,FFD,True,0.0
15,1200,KMeans,True,1.0
15,1300,none,False,0.0
15,1300,RND,True,0.0
15,1300,MIRW,True,0.0
15,1300,FFD,True,0.0
15,1300,KMeans,True,0.0
15,1400,none,False,0.0
15,1400,RND,True,0.0
15,1400,MIRW,True,0.0
15,1400,FFD,True,0.0
15,1400,KMeans,True,0.0
15,1500,none,False,0.0
15,1500,RND,True,0.0
15,1500,MIRW,True,0.0
15,1500,FFD,True,0.0
15,1500,KMeans,True,0.0
15,1600,none,False,0.0
15,1600,RND,True,0.0
15,1600,MIRW,True,0.0
15,1600,FFD,True,0.0
15,1600,KMeans,True,0.0
15,1700,none,False,0.0
15,1700,RND,True,0.0
15,1700,MIRW,True,0.0
15,1700,FFD,True,0.0
15,1700,KMeans,True,0.0
15,1800,none,False,0.0
15,1800,RND,True,0.0
15,1800,MIRW,True,0.0
15,1800,FFD,True,0.0
15,1800,KMeans,True,0.0
16,0,none,False,0.0
16,0,RND,True,0.0
16,0,MIRW,True,0.0
16,0,FFD,True,0.0
16,0,KMeans,True,1.0
16,100,none,False,0.0
16,100,RND,True,0.0
16,100,MIRW,True,0.0
16,100,FFD,True,0.0
16,100,KMeans,True,0.0
16,200,none,False,0.0
16,200,RND,True,0.0
16,200,MIRW,True,0.0
16,200,FFD,True,0.0
16,200,KMeans,True,0.0
16,300,none,False,0.0
16,300,RND,True,0.0
16,300,MIRW,True,0.0
16,300,FFD,True,0.0
16,300,KMeans,True,0.0
16,400,none,False,0.0
16,400,RND,True,0.0
16,400,MIRW,True,0.0
16,400,FFD,True,0.0
16,400,KMeans,True,0.0
16,500,none,False,0.0
16,500,RND,True,0.0
16,500,MIRW,True,0.0
16,500,FFD,True,0.0
16,500,KMeans,True,0.0
16,600,none,False,0.0
16,600,RND,True,0.0
16,600,MIRW,True,0.0
16,600,FFD,True,0.0
16,600,KMeans,True,0.0
16,700,none,False,0.0
16,700,RND,True,0.0
16,700,MIRW,True,0.0
16,700,FFD,True,0.0
16,700,KMeans,True,0.0
16,800,none,False,0.0
16,800,RND,True,0.0
16,800,MIRW,True,0.0
16,800,FFD,True,0.0
16,800,KMeans,True,0.0
16,900,none,False,0.0
16,900,RND,True,0.0
16,900,MIRW,True,0.0
16,900,FFD,True,0.0
16,900,KMeans,True,0.0
16,1000,none,False,0.0
16,1000,RND,True,0.0
16,1000,MIRW,True,0.0
16,1000,FFD,True,0.0
16,1000,KMeans,True,0.0
16,1100,none,False,0.0
16,1100,RND,True,0.0
16,1100,MIRW,True,0.0
16,1100,FFD,True,0.0
16,1100,KMeans,True,0.0
16,1200,none,False,0.0
16,1200,RND,True,0.0
16,1200,MIRW,True,0.0
16,1200,FFD,True,0.0
16,1200,KMeans,True,1.0
16,1300,none,False,0.0
16,1300,RND,True,0.0
16,1300,MIRW,True,0.0
16,1300,FFD,True,0.0
16,1300,KMeans,True,0.0
16,1400,none,False,0.0
16,1400,RND,True,0.0
16,1400,MIRW,True,0.0
16,1400,FFD,True,0.0
16,1400,KMeans,True,0.0
16,1500,none,False,0.0
16,1500,RND,True,0.0
16,1500,MIRW,True,0.0
16,1500,FFD,True,0.0
16,1500,KMeans,True,0.0
16,1600,none,False,0.0
16,1600,RND,True,0.0
16,1600,MIRW,True,0.0
16,1600,FFD,True,0.0
16,1600,KMeans,True,0.0
16,1700,none,False,0.0
16,1700,RND,True,0.0
16,1700,MIRW,True,0.0
16,1700,FFD,True,0.0
16,1700,KMeans,True,0.0
16,1800,none,False,0.0
16,1800,RND,True,0.0
16,1800,MIRW,True,0.0
16,1800,FFD,True,0.0
16,1800,KMeans,True,0.0
17,0,none,False,0.0
17,0,RND,True,0.0
17,0,MIRW,True,0.0
17,0,FFD,True,0.0
17,0,KMeans,True,1.0
17,100,none,False,0.0
17,100,RND,True,0.0
17,100,MIRW,True,0.0
17,100,FFD,True,0.0
17,100,KMeans,True,0.0
17,200,none,False,0.0
17,200,RND,True,0.0
17,200,MIRW,True,0.0
17,200,FFD,True,0.0
17,200,KMeans,True,0.0
17,300,none,False,0.0
17,300,RND,True,0.0
17,300,MIRW,True,0.0
17,300,FFD,True,0.0
17,300,KMeans,True,0.0
17,400,none,False,0.0
17,400,RND,True,0.0
17,400,MIRW,True,0.0
17,400,FFD,True,0.0
17,400,KMeans,True,0.0
17,500,none,False,0.0
17,500,RND,True,0.0
17,500,MIRW,True,0.0
17,500,FFD,True,0.0
17,500,KMeans,True,0.0
17,600,none,False,0.0
17,600,RND,True,0.0
17,600,MIRW,True,0.0
17,600,FFD,True,0.0
17,600,KMeans,True,0.0
17,700,none,False,0.0
17,700,RND,True,0.0
17,700,MIRW,True,0.0
17,700,FFD,True,0.0
17,700,KMeans,True,0.0
17,800,none,False,0.0
17,800,RND,True,0.0
17,800,MIRW,True,0.0
17,800,FFD,True,0.0
17,800,KMeans,True,0.0
17,900,none,False,0.0
17,900,RND,True,0.0
17,900,MIRW,True,0.0
17,900,FFD,True,0.0
17,900,KMeans,True,0.0
17,1000,none,False,0.0
17,1000,RND,True,0.0
17,1000,MIRW,True,0.0
17,1000,FFD,True,0.0
17,1000,KMeans,True,0.0
17,1100,none,False,0.0
17,1100,RND,True,0.0
17,1100,MIRW,True,0.0
17,1100,FFD,True,0.0
17,1100,KMeans,True,0.0
17,1200,none,False,0.0
17,1200,RND,True,0.0
17,1200,MIRW,True,0.0
17,1200,FFD,True,0.0
17,1200,KMeans,True,1.0
17,1300,none,False,0.0
17,1300,RND,True,0.0
17,1300,MIRW,True,0.0
17,1300,FFD,True,0.0
17,1300,KMeans,True,0.0
17,1400,none,False,0.0
17,1400,RND,True,0.0
17,1400,MIRW,True,0.0
17,1400,FFD,True,0.0
17,1400,KMeans,True,0.0
17,1500,none,False,0.0
17,1500,RND,True,0.0
17,1500,MIRW,True,0.0
17,1500,FFD,True,0.0
17,1500,KMeans,True,0.0
17,1600,none,False,0.0
17,1600,RND,True,0.0
17,1600,MIRW,True,0.0
17,1600,FFD,True,0.0
17,1600,KMeans,True,0.0
17,1700,none,False,0.0
17,1700,RND,True,0.0
17,1700,MIRW,True,0.0
17,1700,FFD,True,0.0
17,1700,KMeans,True,0.0
17,1800,none,False,0.0
17,1800,RND,True,0.0
17,1800,MIRW,True,0.0
17,1800,FFD,True,0.0
17,1800,KMeans,True,0.0
18,0,none,False,0.0
18,0,RND,True,0.0
18,0,MIRW,True,0.0
18,0,FFD,True,0.0
18,0,KMeans,True,1.0
18,100,none,False,0.0
18,100,RND,True,0.0
18,100,MIRW,True,0.0
18,100,FFD,True,0.0
18,100,KMeans,True,0.0
18,200,none,False,0.0
18,200,RND,True,0.0
18,200,MIRW,True,0.0
18,200,FFD,True,0.0
18,200,KMeans,True,0.0
18,300,none,False,0.0
18,300,RND,True,0.0
18,300,MIRW,True,0.0
18,300,FFD,True,0.0
18,300,KMeans,True,0.0
18,400,none,False,0.0
18,400,RND,True,0.0
18,400,MIRW,True,0.0
18,400,FFD,True,0.0
18,400,KMeans,True,0.0
18,500,none,False,0.0
18,500,RND,True,0.0
18,500,MIRW,True,0.0
18,500,FFD,True,0.0
18,500,KMeans,True,0.0
18,600,none,False,0.0
18,600,RND,True,0.0
18,600,MIRW,True,0.0
18,600,FFD,True,0.0
18,600,KMeans,True,0.0
18,700,none,False,0.0
18,700,RND,True,0.0
18,700,MIRW,True,0.0
18,700,FFD,True,0.0
18,700,KMeans,True,0.0
18,800,none,False,0.0
18,800,RND,True,0.0
18,800,MIRW,True,0.0
18,800,FFD,True,0.0
18,800,KMeans,True,0.0
18,900,none,False,0.0
18,900,RND,True,0.0
18,900,MIRW,True,0.0
18,900,FFD,True,0.0
18,900,KMeans,True,0.0
18,1000,none,False,0.0
18,1000,RND,True,0.0
18,1000,MIRW,True,0.0
18,1000,FFD,True,0.0
18,1000,KMeans,True,0.0
18,1100,none,False,0.0
18,1100,RND,True,0.0
18,1100,MIRW,True,0.0
18,1100,FFD,True,0.0
18,1100,KMeans,True,0.0
18,1200,none,False,0.0
18,1200,RND,True,0.0
18,1200,MIRW,True,0.0
18,1200,FFD,True,0.0
18,1200,KMeans,True,1.0
18,1300,none,False,0.0
18,1300,RND,True,0.0
18,1300,MIRW,True,0.0
18,1300,FFD,True,0.0
18,1300,KMeans,True,0.0
18,1400,none,False,0.0
18,1400,RND,True,0.0
18,1400,MIRW,True,0.0
18,1400,FFD,True,0.0
18,1400,KMeans,True,0.0
18,1500,none,False,0.0
18,1500,RND,True,0.0
18,1500,MIRW,True,0.0
18,1500,FFD,True,0.0
18,1500,KMeans,True,0.0
18,1600,none,False,0.0
18,1600,RND,True,0.0
18,1600,MIRW,True,0.0
18,1600,FFD,True,0.0
18,1600,KMeans,True,0.0
18,1700,none,False,0.0
18,1700,RND,True,0.0
18,1700,MIRW,True,0.0
18,1700,FFD,True,0.0
18,1700,KMeans,True,0.0
18,1800,none,False,0.0
18,1800,RND,True,0.0
18,1800,MIRW,True,0.0
18,1800,FFD,True,0.0
18,1800,KMeans,True,0.0
19,0,none,False,0.0
19,0,RND,True,0.0
19,0,MIRW,True,0.0
19,0,FFD,True,0.0
19,0,KMeans,True,1.0
19,100,none,False,0.0
19,100,RND,True,0.0
19,100,MIRW,True,0.0
19,100,FFD,True,0.0
19,100,KMeans,True,0.0
19,200,none,False,0.0
19,200,RND,True,0.0
19,200,MIRW,True,0.0
19,200,FFD,True,0.0
19,200,KMeans,True,0.0
19,300,none,False,0.0
19,300,RND,True,0.0
19,300,MIRW,True,0.0
19,300,FFD,True,0.0
19,300,KMeans,True,0.0
19,400,none,False,0.0
19,400,RND,True,0.0
19,400,MIRW,True,0.0
19,400,FFD,True,0.0
19,400,KMeans,True,0.0
19,500,none,False,0.0
19,500,RND,True,0.0
19,500,MIRW,True,0.0
19,500,FFD,True,0.0
19,500,KMeans,True,0.0
19,600,none,False,0.0
19,600,RND,True,0.0
19,600,MIRW,True,0.0
19,600,FFD,True,0.0
19,600,KMeans,True,0.0
19,700,none,False,0.0
19,700,RND,True,0.0
19,700,MIRW,True,0.0
19,700,FFD,True,0.0
19,700,KMeans,True,0.0
19,800,none,False,0.0
19,800,RND,True,0.0
19,800,MIRW,True,0.0
19,800,FFD,True,0.0
19,800,KMeans,True,0.0
19,900,none,False,0.0
19,900,RND,True,0.0
19,900,MIRW,True,0.0
19,900,FFD,True,0.0
19,900,KMeans,True,0.0
19,1000,none,False,0.0
19,1000,RND,True,0.0
19,1000,MIRW,True,0.0
19,1000,FFD,True,0.0
19,1000,KMeans,True,0.0
19,1100,none,False,0.0
19,1100,RND,True,0.0
19,1100,MIRW,True,0.0
19,1100,FFD,True,0.0
19,1100,KMeans,True,0.0
19,1200,none,False,0.0
19,1200,RND,True,0.0
19,1200,MIRW,True,0.0
19,1200,FFD,True,0.0
19,1200,KMeans,True,1.0
19,1300,none,False,0.0
19,1300,RND,True,0.0
19,1300,MIRW,True,0.0
19,1300,FFD,True,0.0
19,1300,KMeans,True,0.0
19,1400,none,False,0.0
19,1400,RND,True,0.0
19,1400,MIRW,True,0.0
19,1400,FFD,True,0.0
19,1400,KMeans,True,0.0
19,1500,none,False,0.0
19,1500,RND,True,0.0
19,1500,MIRW,True,0.0
19,1500,FFD,True,0.0
19,1500,KMeans,True,0.0
19,1600,none,False,0.0
19,1600,RND,True,0.0
19,1600,MIRW,True,0.0
19,1600,FFD,True,0.0
19,1600,KMeans,True,0.0
19,1700,none,False,0.0
19,1700,RND,True,0.0
19,1700,MIRW,True,0.0
19,1700,FFD,True,0.0
19,1700,KMeans,True,0.0
19,1800,none,False,0.0
19,1800,RND,True,0.0
19,1800,MIRW,True,0.0
19,1800,FFD,True,0.0
19,1800,KMeans,True,0.0
20,0,none,False,0.0
20,0,RND,True,0.0
20,0,MIRW,True,0.0
20,0,FFD,True,0.0
20,0,KMeans,True,1.0
20,100,none,False,0.0
20,100,RND,True,0.0
20,100,MIRW,True,0.0
20,100,FFD,True,0.0
20,100,KMeans,True,0.0
20,200,none,False,0.0
20,200,RND,True,0.0
20,200,MIRW,True,0.0
20,200,FFD,True,0.0
20,200,KMeans,True,0.0
20,300,none,False,0.0
20,300,RND,True,0.0
20,300,MIRW,True,0.0
20,300,FFD,True,0.0
20,300,KMeans,True,0.0
20,400,none,False,0.0
20,400,RND,True,0.0
20,400,MIRW,True,0.0
20,400,FFD,True,0.0
20,400,KMeans,True,0.0
20,500,none,False,0.0
20,500,RND,True,0.0
20,500,MIRW,True,0.0
20,500,FFD,True,0.0
20,500,KMeans,True,0.0
20,600,none,False,0.0
20,600,RND,True,0.0
20,600,MIRW,True,0.0
20,600,FFD,True,0.0
20,600,KMeans,True,0.0
20,700,none,False,0.0
20,700,RND,True,0.0
20,700,MIRW,True,0.0
20,700,FFD,True,0.0
20,700,KMeans,True,0.0
20,800,none,False,0.0
20,800,RND,True,0.0
20,800,MIRW,True,0.0
20,800,FFD,True,0.0
20,800,KMeans,True,0.0
20,900,none,False,0.0
20,900,RND,True,0.0
20,900,MIRW,True,0.0
20,900,FFD,True,0.0
20,900,KMeans,True,0.0
20,1000,none,False,0.0
20,1000,RND,True,0.0
20,1000,MIRW,True,0.0
20,1000,FFD,True,0.0
20,1000,KMeans,True,0.0
20,1100,none,False,0.0
20,1100,RND,True,0.0
20,1100,MIRW,True,0.0
